ra dec u g r i z 
242.4924102 3.86853246 20.48525 20.249193 20.495096 20.671789 20.775509 
242.4943009 27.0357055 20.21089 20.164288 20.499186 20.763569 21.276482 
242.50705139 25.45825696 20.562128 20.287552 20.390011 20.67662 20.941278 
242.51777682 6.55844607 19.462074 18.961895 18.901648 18.990126 19.137335 
242.52685639 30.45026635 19.194191 19.054668 19.422491 19.697832 19.989412 
242.53313615 20.09733328 20.550402 20.124296 19.995436 20.03141 20.139339 
242.54119341 35.41932373 19.368418 18.953615 18.933807 19.040838 19.092342 
242.54692568 43.80359302 19.765154 19.327066 19.597511 19.831205 20.10161 
242.54874844 12.7060298 18.718897 18.40139 18.675179 18.891737 19.053558 
242.54989863 41.93688121 20.477177 20.1486 20.458395 20.653559 20.692152 
242.55118986 6.42301769 20.802204 20.598339 20.640797 20.7955 21.180138 
242.55427917 4.45857595 20.424131 20.186077 20.42531 20.693108 21.349796 
242.5632942 5.66217384 18.762768 19.053825 19.555904 19.912813 20.022972 
242.57634086 5.71044185 19.194393 18.823709 19.064079 19.293337 19.644833 
242.58188226 10.75512525 19.790459 19.563385 19.858538 20.129784 20.384104 
242.58863172 41.72959536 18.844858 18.450615 18.534367 18.704414 18.937107 
242.61228882 52.91233209 20.747375 20.443562 20.432482 20.522997 20.46755 
242.61289814 45.94245845 19.975052 19.647511 19.984478 20.214144 20.322025 
242.61533024 22.67824514 19.722967 19.222393 19.42655 19.602303 19.690014 
242.61928499 31.6927746 19.476751 19.119251 19.086914 19.126078 19.161314 
242.68361182 40.54792656 18.445593 18.378542 18.736458 19.038252 19.175091 
242.6950738 5.84390842 18.353069 17.869778 17.981674 18.106062 18.30752 
242.7081309 8.09549404 20.264977 19.843956 19.950438 20.115736 20.229864 
242.71673662 46.31307993 19.304703 18.851799 18.859982 18.946831 19.231251 
242.72750065 3.57718403 20.281223 20.017893 20.270176 20.595402 20.932409 
242.74037637 19.05259048 20.853214 20.335625 20.308033 20.214684 20.153898 
242.74348896 15.03760162 20.111755 20.018496 20.385815 20.682625 21.143829 
242.74790601 24.94831024 19.611708 19.680523 20.01095 20.263538 20.564699 
242.76185677 37.11142287 18.386047 18.370295 18.748865 19.101002 19.295582 
242.79487814 28.16785355 17.63204 17.354095 17.601389 17.802807 18.073252 
242.80905522 7.19463171 18.020269 18.489531 18.980181 19.317947 19.661264 
242.81665679 11.99243463 20.263033 20.086365 20.49264 20.584246 20.765341 
242.85763412 17.33902446 17.480553 17.082109 17.31955 17.545876 17.784887 
242.87181746 6.2390016 19.965086 19.403301 19.558241 19.720369 19.902336 
242.88306008 23.14612409 20.622103 20.171934 20.092106 20.100254 20.072351 
242.88706 21.19414862 19.832813 19.630106 19.852751 20.118784 20.269106 
242.89534065 36.05147903 19.83036 19.523823 19.842237 20.134144 20.176641 
242.89533062 6.37759365 18.375109 18.61561 19.024467 19.326998 19.599073 
242.92034437 20.43952649 20.226761 19.967001 20.273829 20.5252 20.577869 
242.93099593 5.2418948 19.160004 18.991768 19.303371 19.58251 19.788172 
242.94273866 25.4859203 18.973589 19.00601 19.285593 19.552553 19.646521 
242.95441276 4.3271817 14.724765 14.965313 15.404916 15.739793 16.096354 
242.97786001 10.36788637 20.508415 20.070978 20.250324 20.458973 20.455517 
242.98012097 3.3511049 19.789145 19.280384 19.08807 19.038439 19.094072 
243.00064883 20.58272641 19.438982 19.140608 19.399368 19.694109 19.998016 
243.02898558 27.40192281 20.835896 20.470062 20.582216 20.804171 20.889399 
243.03110778 37.52157348 20.138165 19.988047 20.404638 20.683287 21.085386 
243.03685475 17.92367401 19.654213 20.009727 20.555016 20.841639 20.928799 
243.0407476 27.24298271 19.735664 19.517242 19.796806 20.049877 20.423605 
243.04232025 17.43049373 19.757109 19.568726 19.864735 20.186764 20.351303 
243.07532755 8.50782294 18.069719 17.750824 17.925179 18.109251 18.381439 
243.07801996 12.37834148 17.67745 17.777277 18.238491 18.536339 18.772366 
243.07990796 37.71871998 18.608234 18.111551 18.001917 18.022852 18.090054 
243.0926688 16.56747904 18.543127 18.252464 18.527893 18.805285 19.175247 
243.10347718 50.15476708 20.146866 19.896782 20.234179 20.40119 20.762135 
243.10401636 24.12313895 19.6689 19.259024 19.406153 19.587797 19.829542 
243.10704176 0.17441445 20.546053 20.246017 20.399204 20.635326 21.226728 
243.11757136 6.26633864 19.54133 19.380219 19.652164 19.882229 20.074785 
243.12123336 23.57295306 19.875212 19.413908 19.416283 19.531961 19.64657 
243.13380031 12.06214685 20.157925 19.463854 19.180077 19.116339 19.15188 
243.14305004 17.23934548 19.923805 19.921745 20.331869 20.619087 20.882612 
243.15125268 6.03478823 20.095633 20.35428 20.751055 21.101658 21.539238 
243.15472876 17.47295613 19.515371 19.266413 19.575132 19.783106 20.09329 
243.16297622 9.2635793 17.678217 17.735445 18.134254 18.438332 18.741957 
243.18149271 19.41855358 18.855656 18.602406 18.907576 19.146181 19.256508 
243.18277124 52.21537659 20.484554 20.204983 20.472517 20.690912 21.411375 
243.20274009 46.95811188 19.593832 19.174662 19.186335 19.235121 19.281282 
243.21728632 21.20721122 20.526121 19.953207 19.892883 19.911131 19.994646 
243.24078688 46.57047945 19.820366 19.696064 20.017714 20.273901 20.326344 
243.24094346 52.69602817 19.299135 18.789762 18.709513 18.676937 18.775824 
243.25496101 15.66349332 19.902699 19.851427 20.239655 20.55588 20.561687 
243.25939232 16.53178765 15.915929 15.598877 15.85716 16.120611 16.396473 
243.26030542 37.3356752 19.145658 18.706957 18.797606 18.941305 18.991554 
243.27275075 22.23922972 18.926096 18.555546 18.764473 19.002886 19.2528 
243.27721825 40.37263239 18.956039 18.430387 18.305882 18.308956 18.541697 
243.29323158 46.35266862 19.506981 19.214605 19.441513 19.671556 19.884447 
243.34474482 19.77666016 20.773624 20.206249 20.20784 20.285694 20.457983 
243.36422818 16.30731858 19.913008 20.222151 20.694427 21.025175 21.298576 
243.36468067 22.39784463 18.875498 18.390936 18.45038 18.582928 18.673832 
243.36476728 42.1340939 19.201242 18.788719 18.913267 19.050823 19.113508 
243.38040336 50.90227227 18.043114 17.64735 17.657269 17.736448 17.876595 
243.38934967 10.60150635 18.488714 18.03639 18.281538 18.516016 18.808487 
243.39937064 17.492782 21.003504 20.470346 20.595528 20.729841 20.650368 
243.43662421 17.76918593 19.25231 19.357693 19.779104 19.943937 19.973286 
243.43763971 28.56548398 20.794565 20.220999 20.483721 20.688305 20.712698 
243.44414808 53.53837491 20.22612 19.900806 20.161055 20.358593 20.692657 
243.44544513 5.58204656 20.78068 20.390266 20.660227 20.925711 20.904045 
243.45787716 17.99133357 20.562332 20.126675 20.418129 20.594208 20.791943 
243.4962926 43.16920988 19.839195 19.768402 20.167316 20.392019 20.58564 
243.51160592 5.98336085 20.65625 20.039709 20.194473 20.280251 20.413818 
243.51666801 18.16157595 19.857201 19.760447 20.088474 20.420387 20.601057 
243.51756386 7.05509057 19.234398 18.911358 19.173187 19.391197 19.634937 
243.52429185 7.03291039 18.281876 18.246912 18.573227 18.848333 19.148163 
243.549107 42.54052471 19.153864 18.762722 18.980112 19.177979 19.485752 
243.55737282 8.5452518 19.118534 18.888004 18.938961 18.95788 18.936178 
243.60017958 33.11730437 18.928505 18.477339 18.638603 18.799917 18.94832 
243.60887987 43.6762105 18.617048 18.2318 18.247416 18.311714 18.481255 
243.60898235 15.5395447 19.376554 19.760742 20.310879 20.702475 21.033249 
243.61362261 34.07746978 20.101082 19.984726 20.27145 20.579512 20.642637 
243.62620262 12.08014583 19.323399 18.927647 18.952414 19.030645 19.207384 
243.62986368 6.72058301 20.74585 20.285576 20.508596 20.743868 20.691656 
243.66697767 18.98140775 18.688229 18.576736 18.920874 19.143116 19.510639 
243.6749178 37.09670251 16.250072 16.695843 17.2267 17.615915 17.957113 
243.68463605 36.77006745 18.41227 18.674179 19.164738 19.582085 19.986423 
243.72059378 0.27568107 19.460903 18.985491 18.897388 18.887163 19.05747 
243.72980685 41.70870277 19.161463 19.479389 19.910774 20.282892 20.509001 
243.75334773 3.74942911 18.483 18.191231 18.431231 18.70302 18.905844 
243.7608261 7.31865817 18.744499 18.421881 18.676113 18.936365 19.241627 
243.77963997 49.32295379 20.919617 20.457581 20.601786 20.620901 20.929747 
243.81795362 6.33147096 18.694792 18.635355 18.965256 19.290979 19.567776 
243.83668943 25.36977579 19.409344 18.902039 18.84824 18.904045 19.048986 
243.86664729 20.65279424 20.494047 19.987425 20.08395 20.261795 20.229099 
243.86794777 21.23539633 18.291016 17.789202 17.940693 18.148621 18.365252 
243.86856514 46.24186274 20.395041 19.994831 20.030169 20.10507 20.371431 
243.87034263 36.31638071 20.431499 20.00757 20.320393 20.573946 21.801596 
243.87187715 17.93931404 20.866211 20.342432 20.413916 20.500393 20.65148 
243.89094952 51.57827932 20.839348 20.468983 20.724365 20.796654 21.383608 
243.92599122 5.96539341 20.973927 20.38806 20.486446 20.56572 20.531532 
243.92658033 34.49011994 18.448843 18.54459 18.995825 19.279739 19.518841 
243.93578319 26.79075686 18.603031 18.631611 18.974499 19.247211 19.523643 
243.98292632 10.04783101 19.900564 19.378555 19.221909 19.192781 19.23275 
244.02145963 29.0129823 20.19656 19.730961 19.877188 20.149437 20.405975 
244.05458679 25.33684784 17.46454 17.838209 18.246061 18.568476 18.840378 
244.07892139 14.73065795 19.63975 19.802324 20.258953 20.557814 20.941172 
244.08942083 28.58815854 20.151031 19.766058 19.941616 20.094147 20.255672 
244.09078628 14.32019235 19.627998 19.177879 19.384745 19.605223 19.712389 
244.10509477 46.5164772 19.440222 19.341642 19.726807 20.017344 20.248116 
244.12979781 10.64242511 20.639587 20.238495 20.480625 20.737217 20.661564 
244.13127175 25.69151868 17.486692 17.51564 17.894157 18.164473 18.451008 
244.14003718 27.99736889 19.994469 19.541689 19.537865 19.62661 19.764015 
244.14495959 24.83671374 18.956926 18.968193 19.274775 19.580389 19.837872 
244.14708082 34.81041617 18.70409 18.519962 18.853245 19.146908 19.295725 
244.16337668 21.61239082 19.241556 18.79915 18.727381 18.737576 18.872118 
244.18263036 17.59504596 19.892776 19.809523 20.168962 20.443075 20.609165 
244.19508934 46.07591483 17.567907 17.176687 17.242138 17.365021 17.518738 
244.21790796 13.57242533 15.023797 15.024076 15.436152 15.74161 16.037554 
244.22817599 17.25336767 19.692001 19.309029 19.541487 19.720966 19.977795 
244.23295322 39.04039933 19.775251 19.692478 19.960909 20.295925 20.327585 
244.25681845 19.13663997 20.61315 20.378931 20.674761 20.84127 21.219517 
244.25716805 49.74534815 20.519474 20.070555 20.171602 20.198008 20.72204 
244.28514845 17.02827817 20.744474 20.288708 20.367083 20.457666 20.549982 
244.28638093 15.91076568 15.504148 15.346554 15.714526 15.973849 16.278584 
244.2978078 11.30307668 19.606071 19.596144 19.939215 20.14826 20.508698 
244.30052732 40.3314557 19.447239 19.471529 19.929939 20.202785 20.302454 
244.3164401 47.99485274 17.628517 17.319645 17.566889 17.784224 18.125778 
244.32103126 16.33954867 17.414238 17.036293 17.258472 17.475977 17.704706 
244.34511866 25.46574822 18.165197 18.196676 18.561966 18.831141 19.157269 
244.34820254 16.43049387 20.430784 19.875332 20.003969 20.069414 20.107464 
244.35562109 12.79738037 18.559576 18.10121 18.316601 18.437014 18.638731 
244.37736849 32.08327662 19.67025 19.261349 19.49099 19.652224 20.04491 
244.38987809 38.39602209 18.601494 18.538704 18.910671 19.18848 19.551632 
244.40679795 43.4121704 18.806288 18.351988 18.523499 18.681185 18.992641 
244.44560579 49.66703704 20.995054 20.41519 20.374166 20.429331 20.565823 
244.49515138 13.9006321 19.419634 18.93232 18.762043 18.725664 18.742659 
244.5320744 38.61211384 20.619486 20.182535 20.40477 20.600397 20.827906 
244.53591529 8.02799112 18.991755 18.606077 18.804235 19.007793 19.222721 
244.53615392 12.98011544 18.561268 18.168695 18.154734 18.2365 18.339975 
244.53972303 11.38259681 17.797997 18.107183 18.563581 18.869257 19.190058 
244.56417828 32.56714712 20.742105 20.328308 20.416412 20.479984 20.362452 
244.60289013 20.5519882 19.419096 19.116795 19.480576 19.808783 20.014448 
244.607123 50.39380084 19.252447 19.474016 19.755064 20.238808 20.597069 
244.61286866 20.59114335 19.741123 19.364634 19.582781 19.66905 19.648106 
244.61722233 5.81376641 19.220116 18.622452 18.487919 18.403603 18.469313 
244.64256679 52.30298297 17.995541 17.722395 17.913038 18.153036 18.449753 
244.64838015 24.03254249 18.511873 18.370676 18.674963 18.914316 19.238928 
244.6552056 -0.38409448 19.675392 19.254061 19.387241 19.58131 19.690897 
244.66293364 18.1300545 18.271503 18.003515 18.26049 18.519724 18.78553 
244.67188326 5.74059257 20.126982 19.770641 20.12425 20.361044 20.544355 
244.68014084 29.73676518 19.33839 19.66959 20.14735 20.496088 20.941975 
244.7134012 20.54906062 19.534719 19.017982 19.24408 19.439014 19.645226 
244.75319019 5.86406148 20.004349 19.472052 19.265484 19.257349 19.377476 
244.7733244 8.55928881 17.780975 17.767708 18.155401 18.391062 18.718748 
244.82839219 38.75747736 17.696333 17.542271 17.904177 18.165432 18.444798 
244.83937948 45.86486072 20.664204 20.390375 20.719646 20.867983 20.836483 
244.84458618 17.22333374 20.524555 20.158974 20.227255 20.345886 20.333565 
244.84862314 27.46612085 18.541683 18.114882 18.179495 18.217447 18.360798 
244.84977447 45.14049977 20.34062 20.308355 20.732185 20.932056 21.198378 
244.85841281 35.95397987 19.713478 19.553289 19.828436 20.118145 20.297861 
244.87343785 29.26068844 18.690489 18.624449 18.999666 19.27043 19.440821 
244.88820153 21.67044023 18.973248 18.637392 18.862759 19.088533 19.390532 
244.90973931 34.41409253 18.592268 18.58115 19.026833 19.332861 19.592472 
244.91313021 20.65395391 19.80401 19.357817 19.276112 19.321682 19.465963 
244.91320134 15.71213883 18.841965 18.614614 18.819725 18.95554 19.035505 
244.91675824 22.49952826 16.198637 16.459776 16.859726 17.17157 17.457941 
244.91715741 10.20378466 18.073957 17.821817 18.107841 18.36412 18.612785 
244.92310437 24.18521059 19.831381 19.373312 19.21455 19.164101 19.237667 
244.94558696 19.72228719 20.234331 20.095385 20.387606 20.7493 21.121103 
244.96351475 17.70578863 19.999935 19.668276 19.865776 20.129751 20.464205 
244.97283444 29.00714557 19.100916 18.642035 18.723427 18.865564 19.014824 
245.00169897 49.65300629 18.422934 18.444925 18.860588 19.174421 19.414478 
245.01085266 33.29924885 20.701004 20.336058 20.61603 20.869915 21.111628 
245.02100736 11.82871569 16.814993 17.106426 17.582445 17.952225 18.201935 
245.02595128 9.52480142 18.588217 18.845665 19.316299 19.645061 19.853519 
245.02782124 16.25137533 20.229548 19.755812 19.831081 19.907179 20.051828 
245.03960652 12.94637841 18.582867 18.18174 18.141787 18.157183 18.222288 
245.06956942 5.68073399 20.643711 20.290876 20.601765 20.970987 21.051012 
245.07100572 17.62236558 20.730436 20.439648 20.763115 20.978329 22.771553 
245.09014694 5.96819252 19.545761 19.141489 19.300781 19.509081 19.781946 
245.09074917 18.1888649 19.278137 19.008417 19.297709 19.521877 19.803177 
245.10168572 -0.09608799 17.529133 17.396288 17.690788 17.962271 18.241886 
245.10679529 28.05556792 20.350431 20.470402 20.854031 21.299324 21.423138 
245.11543206 20.74831565 17.249842 16.769842 16.752651 16.774704 16.870178 
245.13065491 15.91175387 19.894804 19.998655 20.411295 20.828554 20.314766 
245.15401769 51.3307882 20.568666 20.159369 20.299732 20.474403 20.399937 
245.16822002 29.16523296 20.380032 20.096302 20.351772 20.586422 20.741302 
245.17281389 39.67237363 19.766584 19.502253 19.73617 19.995623 20.384523 
245.17383379 45.51034428 18.755459 18.859898 19.254093 19.576052 19.780956 
245.19323777 15.11640287 20.950243 20.441088 20.488144 20.691845 20.433807 
245.20022775 35.4633214 19.238255 18.831282 18.822599 18.93095 19.047726 
245.21631009 6.23353073 20.178183 20.035955 20.311674 20.705629 20.944212 
245.2270942 43.50737758 18.973608 18.457392 18.277306 18.247101 18.25688 
245.24618016 23.78256102 18.393518 18.122993 18.364264 18.602377 18.861061 
245.25143386 38.67721909 19.281309 18.900669 19.108315 19.340977 19.56645 
245.27664674 12.98605625 19.845404 19.887699 20.221294 20.54133 20.9529 
245.27692673 43.69081512 17.28693 17.407667 17.855568 18.190657 18.4515 
245.28892159 34.57543173 20.874002 20.47368 20.490982 20.467958 20.883314 
245.28903146 16.77827921 18.086399 18.014662 18.355696 18.652039 18.876476 
245.30644769 33.54362009 20.225863 19.833387 19.936317 20.091808 20.298445 
245.3097698 6.20964614 20.35857 20.165117 20.450348 20.612913 20.698465 
245.31665581 50.75404428 19.416002 19.049234 19.268894 19.496496 19.720936 
245.34600017 34.76676357 19.951746 20.058281 20.473116 20.861116 21.152269 
245.41436054 7.09185005 18.887556 18.637421 18.953161 19.188606 19.456894 
245.41575611 48.21156703 19.325266 18.894773 18.803665 18.795374 18.867374 
245.43799788 9.51401174 20.128006 20.052349 20.413008 20.749716 20.681374 
245.44080535 17.55613583 19.095007 19.493063 20.039614 20.403755 20.472496 
245.44376507 17.93340521 20.299696 19.852806 19.71854 19.726316 19.773901 
245.47216625 15.65108524 19.515839 19.487299 19.914375 20.264803 20.867304 
245.48138674 22.05676282 19.15864 19.350803 19.732498 20.101891 20.389627 
245.50980554 34.67728342 19.985161 19.760754 20.068144 20.312206 20.418417 
245.51267919 33.97305182 18.600647 17.459579 17.646997 17.849058 18.078379 
245.56380091 19.17903816 20.717943 20.398809 20.732706 20.948174 21.28167 
245.57970842 17.07446636 20.995193 20.441942 20.611088 20.677568 20.716606 
245.60501622 42.3707562 19.386101 18.955166 19.191395 19.353176 19.837233 
245.64612196 36.86710417 19.584743 19.254934 19.536625 19.80349 20.138744 
245.65032524 19.82701422 20.000637 19.697458 19.910694 20.168991 20.30617 
245.65133626 33.34095773 20.389277 19.973839 20.137314 20.380651 20.533514 
245.67443002 18.3683305 20.052563 19.447666 19.127298 19.024155 19.033453 
245.72361153 31.46011857 19.038254 18.671242 18.922207 19.093107 19.454638 
245.73986341 16.26400374 20.618038 20.312178 20.168255 20.22871 20.50276 
245.76258021 14.12590332 19.773109 19.334814 19.374813 19.480873 19.691084 
245.79341973 50.65395271 20.491585 20.319349 20.608841 20.936115 21.110731 
245.80506799 10.9371769 19.919998 20.06053 20.471123 20.779043 21.157684 
245.81125819 14.47474233 19.42811 18.884819 18.941158 19.060617 19.155485 
245.84713697 18.82823791 20.778416 20.40107 20.407061 20.602442 20.588873 
245.86782723 23.72389887 19.446814 18.924347 18.808455 18.877584 18.975433 
245.8685835 20.44298395 19.532108 19.065502 19.055578 19.159498 19.313395 
245.87158049 29.03587138 19.241253 19.348267 19.82036 20.144503 20.386854 
245.87384028 15.45492565 19.997456 19.579784 19.686485 19.896324 19.934721 
245.89436344 33.66801697 19.360298 18.848097 18.675026 18.6381 18.649828 
245.89777462 20.2422337 16.879549 16.799168 17.10717 17.359463 17.649378 
245.90211279 -0.59146366 20.532841 20.445963 20.680151 20.872181 21.110043 
245.91305324 27.65704455 20.44088 20.016647 20.066477 20.26663 20.529753 
245.91442341 24.60018078 20.069298 19.421339 19.156168 19.058207 19.078564 
245.92387962 17.79924372 20.538738 20.234516 20.285475 20.477791 20.861546 
245.9318498 19.10082708 19.033514 19.022261 18.828199 19.089323 19.305416 
245.93523074 49.60853772 20.094719 20.165127 20.535728 20.749493 21.73278 
246.02168361 51.1211821 18.206821 17.932447 18.19902 18.46991 18.706575 
246.02343046 17.88970276 20.315231 19.874523 20.108301 20.311735 20.304655 
246.03914092 20.01472732 18.011694 17.670681 17.862631 18.065197 18.294003 
246.04848937 28.59505377 19.751724 19.79394 20.1691 20.495159 20.718405 
246.08622005 47.78181323 18.029293 18.363884 18.846935 19.178177 19.476934 
246.09723964 13.79724216 19.209015 18.594118 18.398386 18.367222 18.441658 
246.10741541 29.83850199 19.081753 18.62068 18.656631 18.80633 18.822796 
246.10766146 36.69692825 19.257217 18.916012 19.143929 19.395645 19.626888 
246.12607198 14.65065182 19.648815 19.521196 19.881151 20.163639 20.442581 
246.15346496 32.21459748 17.098228 16.682068 16.765055 16.973156 17.172686 
246.21860442 15.00853235 18.936241 19.324207 19.828506 20.183796 20.413366 
246.25292948 17.87903527 19.992729 19.905216 20.286331 20.562021 20.714752 
246.26260067 23.24282777 19.893024 19.830893 20.22155 20.420723 20.76202 
246.27246755 37.37476348 19.872927 19.972681 20.477922 20.936823 20.773651 
246.27643302 7.63378378 19.334995 19.030941 19.300083 19.548227 19.706158 
246.2848282 46.46462937 19.603872 19.187899 19.167459 19.216749 19.459595 
246.28539613 28.58762016 18.530155 17.997467 17.827736 17.771889 17.841009 
246.31200453 30.4363386 17.086611 17.488773 18.021097 18.312618 18.544222 
246.37235864 11.8886261 20.583197 20.098104 20.280687 20.489553 20.561871 
246.39911325 36.34423873 18.098957 18.312475 18.745634 19.093996 19.449734 
246.41892538 23.28899245 17.728951 18.012707 18.478756 18.750126 19.037136 
246.42312421 15.55203503 19.284393 18.828859 18.760046 18.786688 18.88397 
246.42545021 36.53864503 19.296135 19.369543 19.778555 20.118309 20.290255 
246.44844576 25.03207449 20.123917 19.775482 19.843794 20.043022 20.077433 
246.48032228 37.98907303 19.029421 18.448118 18.197342 18.208914 18.213751 
246.49580099 27.31784258 20.506338 20.170702 20.435398 20.703819 21.019857 
246.5169272 10.8509742 19.578043 19.188704 19.350544 19.585306 19.838976 
246.52745506 31.59755906 20.739733 20.407763 20.682196 20.861986 20.860493 
246.52894378 28.65762944 20.346777 19.877041 20.091578 20.405661 20.350464 
246.53249167 49.52019857 20.446213 20.289879 20.628443 20.94586 21.269186 
246.55029805 14.02559018 19.476208 19.804947 20.252842 20.646412 20.856228 
246.55836779 47.64468872 16.916306 16.442324 16.453007 16.525036 16.621418 
246.56293565 36.9976154 20.340485 19.919109 20.196291 20.326311 20.440086 
246.57782375 27.42341925 18.42787 18.334528 18.646421 18.968521 19.203968 
246.58183583 14.57457471 20.64435 20.158272 20.339403 20.54213 20.81572 
246.62458945 13.93737758 18.128649 18.4863 18.920658 19.239552 19.755816 
246.62858225 -0.55420201 16.937784 17.016943 17.369581 17.623379 17.88434 
246.63368703 13.93192179 18.073488 17.514065 17.271135 17.197342 17.247164 
246.64810967 10.24034426 19.14703 18.691774 18.625122 18.621914 18.74798 
246.65605591 31.58300747 19.491148 19.320999 19.607073 19.969744 20.226454 
246.65799058 11.07516519 20.009758 19.730198 20.041391 20.251085 20.571789 
246.67364964 31.71989481 20.103788 20.247049 20.75499 21.118111 21.270472 
246.68416979 49.00199943 18.444305 18.03558 18.1229 18.208733 18.368416 
246.70912795 15.30089103 20.668276 20.338531 20.253019 20.385223 20.536444 
246.74239878 50.25546285 18.864952 18.47234 18.66588 18.876633 19.085274 
246.74937788 49.300939 16.899353 16.502708 16.549015 16.636755 16.820515 
246.7501086 14.12207206 20.874903 20.454638 20.724321 20.89949 21.284353 
246.79617579 11.32649952 18.763723 18.964533 19.40431 19.554731 19.621267 
246.80236781 20.60324827 18.504658 18.085241 18.099686 18.165394 18.299488 
246.81199843 14.90418654 19.23608 18.837839 18.933935 19.120461 19.254322 
246.83246354 36.63209128 20.455851 20.125856 20.432905 20.674416 21.29121 
246.8367972 18.69341107 19.597618 19.431061 19.756943 19.95295 20.018509 
246.8524526 28.58188928 20.041817 19.706881 20.057955 20.33691 20.21995 
246.88177385 27.95624734 19.438669 18.998846 18.885891 18.837837 18.971998 
246.91283726 18.5564261 20.659273 20.240322 20.558643 20.86619 20.725035 
246.9569145 18.37251171 20.829857 20.158258 20.229502 20.41939 20.556835 
246.96773385 33.36488639 17.979733 17.670025 17.940016 18.219351 18.458326 
246.97791619 27.61287447 19.759792 19.917259 20.388346 20.649672 20.670227 
246.97900485 31.72337687 18.246752 18.269125 18.623301 18.96018 19.229044 
246.9836078 10.05741175 18.922323 18.731436 19.045437 19.270319 19.6383 
246.98779208 33.22945393 18.625938 18.197548 18.249598 18.224977 18.406992 
246.99144488 27.00628381 19.739157 19.325745 19.522057 19.756794 20.046961 
247.00348451 19.80894623 20.437952 20.253103 20.480728 20.747679 20.858566 
247.00473251 31.68904532 20.728346 20.376421 20.373417 20.420015 20.281813 
247.0177533 32.00451608 18.025072 17.981203 18.337391 18.640461 18.844967 
247.05059902 49.87999702 20.60387 20.254995 20.39217 20.558891 20.734711 
247.06083427 36.50231272 20.619778 20.297808 20.236712 20.346281 20.533701 
247.10824204 33.58072746 17.508043 17.643267 18.035126 18.3557 18.661324 
247.13974551 15.76717638 20.20273 20.333576 20.650002 21.123583 20.927515 
247.14816029 31.66902327 20.298895 19.934841 20.142712 20.431522 20.410501 
247.1860168 32.504332 18.223404 17.875799 18.187225 18.444769 18.538897 
247.19908081 22.8443426 19.505405 19.010445 19.214735 19.461077 19.645985 
247.2015846 14.70802794 19.969267 20.228117 20.676325 21.007597 22.693321 
247.20785663 27.56281517 20.268305 19.957449 20.183872 20.430941 20.67598 
247.24240491 14.25237285 17.623384 17.169403 17.281807 17.437962 17.553686 
247.2650327 29.46445649 19.834251 19.40032 19.493359 19.648233 19.892141 
247.27318752 33.35442775 19.132105 19.239168 19.641687 20.031136 20.248924 
247.27500415 13.06709685 20.525997 20.190495 20.235411 20.408325 20.370365 
247.29482167 27.13051211 19.816284 19.723824 20.037464 20.349348 20.239067 
247.34403484 25.12344248 20.121046 19.906052 20.192202 20.438873 20.800119 
247.35398269 18.67040756 20.139685 20.226698 20.567572 20.979174 21.463659 
247.36355211 10.01471075 19.683893 19.091019 18.881979 18.799498 18.866272 
247.40364949 22.40989636 20.196379 19.762112 19.982904 20.211941 20.444548 
247.41479613 29.14986131 19.017973 19.052797 19.486269 19.754488 20.12587 
247.42145751 18.03359318 19.560381 19.11014 19.301117 19.542278 19.920862 
247.42535731 24.42433647 18.813501 18.880022 19.262751 19.560316 19.802195 
247.46563022 22.33797945 20.070862 19.942804 20.342846 20.616646 20.605499 
247.47731744 34.11782101 17.612888 17.673941 18.082275 18.373127 18.642979 
247.5394041 35.21829592 18.528065 18.063816 18.132523 18.25153 18.363117 
247.54244999 23.29304667 17.881058 17.483274 17.670177 17.819851 18.031603 
247.58363776 38.27944136 18.726194 18.408159 18.672953 18.925797 19.251146 
247.59645037 22.61324348 19.254303 18.882277 19.057646 19.328379 19.633766 
247.6071445 27.18421748 19.981693 20.067974 20.44467 20.72163 20.672283 
247.62409685 13.84612692 20.218874 19.752987 19.68004 19.673176 19.691994 
247.62706183 36.11641409 20.109585 19.873892 20.157257 20.384058 20.720327 
247.62745263 42.55161605 19.422218 19.006727 19.296093 19.600697 19.921041 
247.64254629 38.95978888 16.745066 16.620779 16.968882 17.275774 17.569973 
247.68265045 11.42700282 19.093277 18.621799 18.572113 18.637642 18.708565 
247.69955556 -0.05828287 19.810871 19.717503 20.021002 20.238871 20.339365 
247.70000678 16.37882208 18.110336 17.900097 18.214886 18.500729 18.795502 
247.71300913 29.34385235 19.290995 18.864321 19.114902 19.295507 19.57041 
247.77652451 23.50483329 20.801319 20.402073 20.656521 20.851715 21.282028 
247.79782983 23.21979243 20.127935 19.732195 20.021648 20.257635 20.462259 
247.84414515 22.02360637 19.690371 19.095678 18.823643 18.777029 18.73757 
247.8516065 12.32313623 20.024134 20.248989 20.675505 21.012577 21.133265 
247.88814169 15.55812892 18.679316 18.248108 18.295811 18.347452 18.476913 
247.91432353 14.27372233 19.782421 19.237352 19.312826 19.52417 19.684895 
247.93380889 29.31586366 20.12479 19.720316 20.003819 20.214655 20.503458 
247.93621989 15.06063131 20.911505 20.333344 20.617365 20.872303 20.823807 
247.94547076 28.25504608 20.747313 20.413111 20.493914 20.629129 21.174128 
247.97266307 39.39948879 18.779266 18.281023 18.482277 18.666412 18.920811 
248.0523416 28.71066697 18.994997 18.606276 18.895651 19.155891 19.374565 
